time,gFx,gFy,gFz,TgF
0.001000,0.2038,0.9572,0.0381,0.979
0.002000,0.1950,0.9616,0.0330,0.982
0.002000,0.1879,0.9636,0.0313,0.982
0.003000,0.1759,0.9660,0.0335,0.982
0.003000,0.1656,0.9680,0.0357,0.983
0.008000,0.1627,0.9689,0.0369,0.983
0.009000,0.1615,0.9697,0.0369,0.984
0.009000,0.1617,0.9682,0.0366,0.982
0.011000,0.1622,0.9675,0.0379,0.982
0.012000,0.1630,0.9685,0.0376,0.983
0.014000,0.1649,0.9672,0.0435,0.982
0.016000,0.1698,0.9670,0.0476,0.983
0.019000,0.1769,0.9660,0.0474,0.983
0.026000,0.1788,0.9648,0.0452,0.982
0.026000,0.1837,0.9638,0.0393,0.982
0.027000,0.1857,0.9636,0.0366,0.982
0.027000,0.1840,0.9641,0.0303,0.982
0.028000,0.1801,0.9643,0.0281,0.981
0.030000,0.1776,0.9655,0.0249,0.982
0.032000,0.1766,0.9670,0.0247,0.983
0.034000,0.1759,0.9672,0.0269,0.983
0.043000,0.1774,0.9667,0.0313,0.983
0.043000,0.1791,0.9655,0.0327,0.983
0.043000,0.1825,0.9641,0.0342,0.982
0.044000,0.1849,0.9633,0.0362,0.982
0.044000,0.1871,0.9626,0.0376,0.981
0.046000,0.1854,0.9621,0.0364,0.980
0.048000,0.1810,0.9631,0.0357,0.981
0.050000,0.1735,0.9648,0.0366,0.981
0.052000,0.1713,0.9660,0.0369,0.982
0.058000,0.1669,0.9677,0.0347,0.983
0.058000,0.1652,0.9677,0.0335,0.982
0.059000,0.1656,0.9680,0.0340,0.983
0.061000,0.1676,0.9672,0.0393,0.982
0.062000,0.1688,0.9677,0.0423,0.983
0.065000,0.1698,0.9667,0.0481,0.983
0.066000,0.1705,0.9665,0.0501,0.983
0.068000,0.1678,0.9658,0.0550,0.982
0.075000,0.1644,0.9677,0.0572,0.983
0.075000,0.1644,0.9689,0.0567,0.984
0.076000,0.1637,0.9697,0.0525,0.985
0.076000,0.1664,0.9682,0.0523,0.984
0.079000,0.1713,0.9655,0.0511,0.982
0.080000,0.1742,0.9650,0.0489,0.982
0.083000,0.1815,0.9650,0.0457,0.983
0.084000,0.1867,0.9619,0.0413,0.981
0.086000,0.1886,0.9624,0.0384,0.981
0.092000,0.1908,0.9611,0.0359,0.981
0.093000,0.1908,0.9628,0.0330,0.982
0.093000,0.1903,0.9631,0.0313,0.982
0.094000,0.1881,0.9611,0.0303,0.980
0.097000,0.1859,0.9628,0.0305,0.981
0.099000,0.1857,0.9641,0.0291,0.982
0.100000,0.1808,0.9648,0.0293,0.982
0.102000,0.1781,0.9655,0.0313,0.982
0.111000,0.1740,0.9670,0.0332,0.983
0.111000,0.1735,0.9675,0.0327,0.983
0.112000,0.1705,0.9672,0.0335,0.983
0.112000,0.1681,0.9655,0.0352,0.981
0.113000,0.1686,0.9646,0.0364,0.980
0.114000,0.1686,0.9660,0.0391,0.981
0.117000,0.1735,0.9648,0.0418,0.981
0.119000,0.1779,0.9655,0.0423,0.983
0.121000,0.1798,0.9660,0.0406,0.983
0.127000,0.1823,0.9633,0.0369,0.981
0.128000,0.1871,0.9626,0.0354,0.981
0.129000,0.1876,0.9641,0.0352,0.983
0.129000,0.1849,0.9638,0.0335,0.982
0.131000,0.1810,0.9655,0.0335,0.983
0.132000,0.1783,0.9667,0.0337,0.984
0.134000,0.1744,0.9665,0.0335,0.983
0.136000,0.1718,0.9670,0.0335,0.983
0.143000,0.1674,0.9692,0.0332,0.984
0.143000,0.1652,0.9702,0.0347,0.985
0.144000,0.1639,0.9711,0.0366,0.986
0.145000,0.1605,0.9721,0.0406,0.986
0.147000,0.1595,0.9721,0.0418,0.986
0.149000,0.1568,0.9726,0.0445,0.986
0.150000,0.1561,0.9726,0.0452,0.986
0.152000,0.1571,0.9721,0.0440,0.986
0.159000,0.1578,0.9724,0.0425,0.986
0.160000,0.1610,0.9711,0.0408,0.985
0.160000,0.1656,0.9689,0.0371,0.984
0.161000,0.1678,0.9677,0.0369,0.983
0.163000,0.1722,0.9663,0.0369,0.982
0.165000,0.1735,0.9663,0.0386,0.982
0.167000,0.1740,0.9653,0.0401,0.982
0.168000,0.1737,0.9648,0.0401,0.981
0.177000,0.1742,0.9653,0.0388,0.982
0.178000,0.1727,0.9667,0.0413,0.983
0.178000,0.1700,0.9660,0.0428,0.982
0.178000,0.1666,0.9675,0.0442,0.983
0.179000,0.1620,0.9711,0.0430,0.986
0.181000,0.1608,0.9724,0.0423,0.986
0.183000,0.1608,0.9716,0.0410,0.986
0.185000,0.1644,0.9672,0.0369,0.982
0.186000,0.1720,0.9646,0.0388,0.981
0.193000,0.1762,0.9633,0.0403,0.980
0.194000,0.1845,0.9602,0.0447,0.979
0.194000,0.1898,0.9577,0.0503,0.978
0.195000,0.1918,0.9570,0.0528,0.977
0.197000,0.1923,0.9577,0.0537,0.978
0.199000,0.1903,0.9577,0.0511,0.978
0.200000,0.1893,0.9582,0.0489,0.978
0.202000,0.1876,0.9597,0.0445,0.979
0.210000,0.1859,0.9606,0.0393,0.979
0.210000,0.1827,0.9624,0.0374,0.980
0.211000,0.1803,0.9631,0.0374,0.981
0.211000,0.1783,0.9653,0.0379,0.982
0.213000,0.1791,0.9641,0.0381,0.981
0.214000,0.1796,0.9643,0.0379,0.982
0.217000,0.1801,0.9646,0.0354,0.982
0.219000,0.1808,0.9665,0.0327,0.984
0.225000,0.1798,0.9667,0.0330,0.984
0.226000,0.1801,0.9677,0.0337,0.985
0.226000,0.1781,0.9675,0.0305,0.984
0.226000,0.1766,0.9675,0.0310,0.984
0.229000,0.1757,0.9682,0.0301,0.984
0.231000,0.1730,0.9716,0.0276,0.987
0.233000,0.1705,0.9689,0.0286,0.984
0.235000,0.1720,0.9680,0.0283,0.984
0.237000,0.1744,0.9667,0.0293,0.983
0.242000,0.1730,0.9655,0.0322,0.981
0.243000,0.1718,0.9650,0.0340,0.981
0.243000,0.1693,0.9646,0.0349,0.980
0.245000,0.1642,0.9660,0.0376,0.981
0.247000,0.1617,0.9692,0.0428,0.984
0.249000,0.1620,0.9694,0.0450,0.984
0.251000,0.1627,0.9689,0.0445,0.984
0.253000,0.1642,0.9675,0.0423,0.982
0.259000,0.1637,0.9643,0.0379,0.979
0.260000,0.1632,0.9646,0.0374,0.979
0.260000,0.1617,0.9677,0.0384,0.982
0.261000,0.1620,0.9680,0.0396,0.982
0.263000,0.1622,0.9675,0.0398,0.982
0.265000,0.1666,0.9670,0.0398,0.982
0.267000,0.1698,0.9648,0.0410,0.980
0.268000,0.1720,0.9638,0.0393,0.980
0.275000,0.1747,0.9641,0.0384,0.981
0.276000,0.1766,0.9646,0.0379,0.981
0.277000,0.1771,0.9670,0.0374,0.984
0.277000,0.1779,0.9685,0.0369,0.985
0.279000,0.1786,0.9672,0.0388,0.984
0.281000,0.1776,0.9689,0.0371,0.986
0.282000,0.1779,0.9685,0.0371,0.985
0.285000,0.1788,0.9685,0.0364,0.986
0.287000,0.1810,0.9670,0.0354,0.984
0.294000,0.1818,0.9663,0.0335,0.984
0.295000,0.1825,0.9667,0.0327,0.984
0.295000,0.1825,0.9665,0.0315,0.984
0.296000,0.1830,0.9663,0.0327,0.984
0.297000,0.1832,0.9660,0.0340,0.984
0.299000,0.1862,0.9641,0.0347,0.982
0.301000,0.1889,0.9626,0.0354,0.982
0.305000,0.1891,0.9621,0.0347,0.981
0.306000,0.1898,0.9626,0.0330,0.982
0.306000,0.1876,0.9624,0.0320,0.981
0.312000,0.1869,0.9616,0.0322,0.980
0.312000,0.1859,0.9609,0.0320,0.979
0.313000,0.1837,0.9619,0.0315,0.980
0.314000,0.1808,0.9611,0.0313,0.978
0.317000,0.1805,0.9619,0.0322,0.979
0.319000,0.1779,0.9624,0.0362,0.979
0.328000,0.1735,0.9643,0.0386,0.981
0.328000,0.1732,0.9641,0.0391,0.980
0.329000,0.1710,0.9636,0.0401,0.979
0.329000,0.1696,0.9648,0.0391,0.980
0.330000,0.1676,0.9680,0.0408,0.983
0.331000,0.1674,0.9687,0.0406,0.984
0.333000,0.1688,0.9685,0.0413,0.984
0.335000,0.1703,0.9680,0.0437,0.984
0.337000,0.1713,0.9672,0.0450,0.983
0.344000,0.1693,0.9694,0.0457,0.985
0.344000,0.1661,0.9697,0.0472,0.985
0.345000,0.1625,0.9714,0.0472,0.986
0.345000,0.1603,0.9721,0.0457,0.986
0.347000,0.1615,0.9689,0.0425,0.983
0.349000,0.1681,0.9670,0.0396,0.982
0.350000,0.1725,0.9653,0.0391,0.981
0.353000,0.1788,0.9646,0.0420,0.982
0.360000,0.1801,0.9685,0.0454,0.986
0.360000,0.1783,0.9711,0.0459,0.988
0.361000,0.1759,0.9714,0.0457,0.988
0.361000,0.1718,0.9719,0.0447,0.988
0.363000,0.1652,0.9719,0.0393,0.987
0.365000,0.1615,0.9721,0.0366,0.986
0.367000,0.1554,0.9743,0.0332,0.987
0.369000,0.1456,0.9748,0.0357,0.986
0.376000,0.1415,0.9763,0.0388,0.987
0.377000,0.1334,0.9785,0.0467,0.989
0.377000,0.1285,0.9807,0.0557,0.991
0.377000,0.1310,0.9795,0.0599,0.990
0.380000,0.1385,0.9787,0.0608,0.990
0.381000,0.1454,0.9760,0.0596,0.989
0.383000,0.1595,0.9704,0.0550,0.985
0.385000,0.1676,0.9677,0.0506,0.983
0.387000,0.1798,0.9631,0.0418,0.981
0.393000,0.1906,0.9606,0.0362,0.980
0.394000,0.1935,0.9599,0.0340,0.980
0.395000,0.1945,0.9594,0.0313,0.979
0.396000,0.1913,0.9599,0.0288,0.979
0.397000,0.1849,0.9636,0.0271,0.982
0.399000,0.1805,0.9643,0.0274,0.981
0.401000,0.1735,0.9636,0.0313,0.980
0.403000,0.1742,0.9633,0.0352,0.980
0.405000,0.1754,0.9626,0.0366,0.979
0.407000,0.1818,0.9641,0.0406,0.982
0.409000,0.1832,0.9633,0.0462,0.982
0.411000,0.1845,0.9633,0.0469,0.982
0.413000,0.1845,0.9633,0.0437,0.982
0.414000,0.1805,0.9633,0.0420,0.981
0.417000,0.1779,0.9624,0.0445,0.980
0.418000,0.1776,0.9624,0.0445,0.980
0.425000,0.1771,0.9631,0.0442,0.980
0.426000,0.1786,0.9660,0.0452,0.983
0.427000,0.1801,0.9655,0.0452,0.983
0.427000,0.1837,0.9624,0.0403,0.981
0.429000,0.1854,0.9594,0.0379,0.978
0.430000,0.1859,0.9572,0.0391,0.976
0.432000,0.1871,0.9582,0.0401,0.977
0.435000,0.1869,0.9594,0.0410,0.978
0.437000,0.1840,0.9611,0.0413,0.979
0.443000,0.1818,0.9616,0.0388,0.979
0.444000,0.1818,0.9609,0.0371,0.979
0.444000,0.1810,0.9621,0.0379,0.980
0.445000,0.1798,0.9626,0.0384,0.980
0.447000,0.1786,0.9633,0.0376,0.980
0.448000,0.1757,0.9667,0.0364,0.983
0.450000,0.1727,0.9672,0.0359,0.983
0.453000,0.1722,0.9665,0.0362,0.982
0.462000,0.1725,0.9680,0.0386,0.984
0.462000,0.1740,0.9697,0.0403,0.986
0.463000,0.1749,0.9699,0.0408,0.986
0.463000,0.1766,0.9685,0.0406,0.985
0.463000,0.1735,0.9704,0.0396,0.987
0.465000,0.1703,0.9697,0.0396,0.985
0.467000,0.1681,0.9707,0.0406,0.986
0.469000,0.1610,0.9760,0.0420,0.990
0.473000,0.1544,0.9760,0.0459,0.989
0.473000,0.1510,0.9765,0.0464,0.989
0.475000,0.1493,0.9785,0.0476,0.991
0.476000,0.1503,0.9787,0.0476,0.991
0.478000,0.1505,0.9780,0.0484,0.991
0.480000,0.1507,0.9775,0.0479,0.990
0.483000,0.1515,0.9768,0.0472,0.990
0.485000,0.1573,0.9753,0.0435,0.989
0.486000,0.1593,0.9751,0.0428,0.989
0.492000,0.1656,0.9731,0.0457,0.988
0.493000,0.1715,0.9685,0.0498,0.985
0.493000,0.1732,0.9665,0.0511,0.983
0.494000,0.1740,0.9648,0.0530,0.982
0.497000,0.1713,0.9628,0.0559,0.980
0.500000,0.1681,0.9641,0.0574,0.980
0.501000,0.1659,0.9646,0.0562,0.980
0.503000,0.1681,0.9641,0.0498,0.980
0.508000,0.1730,0.9646,0.0410,0.981
0.509000,0.1759,0.9636,0.0366,0.980
0.509000,0.1827,0.9599,0.0283,0.978
0.510000,0.1920,0.9562,0.0247,0.976
0.513000,0.1959,0.9550,0.0252,0.975
0.515000,0.1991,0.9567,0.0269,0.978
0.517000,0.1981,0.9592,0.0313,0.980
0.519000,0.1942,0.9599,0.0322,0.980
0.524000,0.1901,0.9602,0.0308,0.979
0.525000,0.1847,0.9614,0.0286,0.979
0.526000,0.1813,0.9609,0.0266,0.978
0.527000,0.1808,0.9621,0.0254,0.979
0.529000,0.1813,0.9621,0.0271,0.979
0.531000,0.1827,0.9633,0.0308,0.981
0.533000,0.1808,0.9650,0.0337,0.982
0.534000,0.1779,0.9653,0.0347,0.982
0.537000,0.1747,0.9650,0.0352,0.981
0.542000,0.1720,0.9665,0.0374,0.982
0.542000,0.1705,0.9680,0.0371,0.984
0.543000,0.1669,0.9694,0.0386,0.984
0.545000,0.1656,0.9724,0.0401,0.987
0.547000,0.1630,0.9721,0.0418,0.987
0.549000,0.1595,0.9721,0.0432,0.986
0.551000,0.1559,0.9729,0.0442,0.986
0.554000,0.1554,0.9711,0.0472,0.985
0.557000,0.1547,0.9707,0.0476,0.984
0.558000,0.1539,0.9704,0.0484,0.984
0.559000,0.1527,0.9697,0.0484,0.983
0.561000,0.1527,0.9692,0.0489,0.982
0.563000,0.1527,0.9680,0.0501,0.981
0.565000,0.1527,0.9689,0.0511,0.982
0.567000,0.1539,0.9682,0.0516,0.982
0.569000,0.1556,0.9682,0.0516,0.982
0.574000,0.1593,0.9665,0.0535,0.981
0.575000,0.1593,0.9660,0.0547,0.981
0.575000,0.1568,0.9680,0.0550,0.982
0.577000,0.1549,0.9694,0.0550,0.983
0.579000,0.1547,0.9699,0.0552,0.984
0.581000,0.1559,0.9707,0.0559,0.985
0.583000,0.1581,0.9714,0.0545,0.986
0.585000,0.1666,0.9680,0.0484,0.983
0.587000,0.1713,0.9670,0.0428,0.983
0.593000,0.1732,0.9663,0.0401,0.982
0.594000,0.1779,0.9660,0.0384,0.983
0.595000,0.1774,0.9682,0.0366,0.985
0.596000,0.1757,0.9687,0.0354,0.985
0.597000,0.1722,0.9685,0.0327,0.984
0.599000,0.1696,0.9711,0.0298,0.986
0.601000,0.1630,0.9755,0.0281,0.989
0.603000,0.1590,0.9770,0.0276,0.990
0.609000,0.1544,0.9780,0.0298,0.991
0.610000,0.1547,0.9755,0.0293,0.988
0.611000,0.1549,0.9743,0.0310,0.987
0.611000,0.1568,0.9731,0.0391,0.986
0.613000,0.1603,0.9726,0.0442,0.987
0.615000,0.1612,0.9731,0.0467,0.987
0.617000,0.1573,0.9736,0.0484,0.987
0.619000,0.1551,0.9741,0.0472,0.987
0.629000,0.1505,0.9741,0.0430,0.987
0.629000,0.1493,0.9726,0.0418,0.985
0.630000,0.1481,0.9716,0.0425,0.984
0.630000,0.1520,0.9716,0.0435,0.984
0.631000,0.1547,0.9719,0.0459,0.985
0.631000,0.1590,0.9726,0.0486,0.987
0.633000,0.1642,0.9711,0.0494,0.986
0.635000,0.1718,0.9658,0.0467,0.982
0.637000,0.1742,0.9646,0.0445,0.981
0.640000,0.1803,0.9624,0.0428,0.980
0.641000,0.1825,0.9616,0.0418,0.980
0.643000,0.1840,0.9616,0.0430,0.980
0.645000,0.1867,0.9606,0.0450,0.980
0.647000,0.1886,0.9594,0.0435,0.979
0.649000,0.1889,0.9592,0.0432,0.979
0.651000,0.1879,0.9599,0.0437,0.979
0.653000,0.1854,0.9602,0.0454,0.979
0.657000,0.1708,0.9702,0.0479,0.986
0.658000,0.1627,0.9714,0.0442,0.986
0.659000,0.1693,0.9604,0.0379,0.976
0.661000,0.1776,0.9643,0.0430,0.981
0.663000,0.1852,0.9626,0.0454,0.981
0.665000,0.1998,0.9575,0.0454,0.979
0.667000,0.2042,0.9584,0.0476,0.981
0.669000,0.2008,0.9562,0.0494,0.978
0.674000,0.1986,0.9558,0.0491,0.977
0.675000,0.1913,0.9584,0.0484,0.979
0.676000,0.1849,0.9626,0.0467,0.981
0.677000,0.1827,0.9638,0.0432,0.982
0.679000,0.1769,0.9667,0.0406,0.984
0.681000,0.1693,0.9687,0.0381,0.984
0.683000,0.1652,0.9697,0.0374,0.984
0.684000,0.1598,0.9716,0.0401,0.986
0.687000,0.1542,0.9711,0.0454,0.984
0.692000,0.1549,0.9687,0.0462,0.982
0.693000,0.1556,0.9682,0.0464,0.982
0.694000,0.1590,0.9677,0.0494,0.982
0.695000,0.1627,0.9655,0.0513,0.980
0.697000,0.1674,0.9636,0.0513,0.979
0.699000,0.1759,0.9614,0.0523,0.979
0.701000,0.1810,0.9599,0.0523,0.978
0.703000,0.1766,0.9604,0.0537,0.978
0.709000,0.1737,0.9616,0.0547,0.979
0.710000,0.1735,0.9646,0.0506,0.981
0.710000,0.1740,0.9638,0.0435,0.980
0.711000,0.1769,0.9626,0.0408,0.980
0.713000,0.1820,0.9628,0.0371,0.981
0.715000,0.1867,0.9628,0.0362,0.981
0.717000,0.1881,0.9633,0.0359,0.982
0.719000,0.1920,0.9638,0.0359,0.983
0.725000,0.1911,0.9616,0.0362,0.981
0.726000,0.1911,0.9606,0.0352,0.980
0.726000,0.1911,0.9597,0.0347,0.979
0.727000,0.1903,0.9604,0.0369,0.980
0.729000,0.1874,0.9619,0.0384,0.981
0.731000,0.1857,0.9621,0.0371,0.981
0.733000,0.1820,0.9631,0.0364,0.981
0.735000,0.1764,0.9650,0.0340,0.982
0.737000,0.1740,0.9660,0.0342,0.982
0.740000,0.1722,0.9670,0.0332,0.983
0.741000,0.1710,0.9677,0.0337,0.983
0.743000,0.1727,0.9697,0.0340,0.986
0.745000,0.1720,0.9694,0.0330,0.985
0.747000,0.1693,0.9697,0.0335,0.985
0.749000,0.1639,0.9714,0.0320,0.986
0.750000,0.1610,0.9729,0.0327,0.987
0.753000,0.1554,0.9743,0.0340,0.987
0.758000,0.1537,0.9751,0.0337,0.988
0.759000,0.1537,0.9758,0.0366,0.988
0.759000,0.1539,0.9746,0.0371,0.987
0.761000,0.1559,0.9733,0.0393,0.987
0.763000,0.1554,0.9721,0.0403,0.985
0.765000,0.1554,0.9719,0.0403,0.985
0.767000,0.1573,0.9733,0.0410,0.987
0.769000,0.1578,0.9755,0.0386,0.989
0.777000,0.1588,0.9738,0.0366,0.987
0.778000,0.1612,0.9731,0.0359,0.987
0.778000,0.1622,0.9714,0.0362,0.986
0.779000,0.1642,0.9687,0.0342,0.983
0.779000,0.1652,0.9685,0.0330,0.983
0.781000,0.1674,0.9665,0.0337,0.981
0.783000,0.1722,0.9660,0.0371,0.982
0.785000,0.1752,0.9655,0.0396,0.982
0.791000,0.1776,0.9643,0.0396,0.981
0.792000,0.1788,0.9655,0.0391,0.983
0.792000,0.1815,0.9648,0.0408,0.983
0.793000,0.1837,0.9633,0.0403,0.982
0.795000,0.1896,0.9609,0.0376,0.980
0.797000,0.1933,0.9599,0.0357,0.980
0.799000,0.1969,0.9599,0.0340,0.980
0.801000,0.1955,0.9599,0.0340,0.980
0.808000,0.1915,0.9611,0.0335,0.981
0.809000,0.1889,0.9604,0.0315,0.979
0.810000,0.1825,0.9604,0.0305,0.978
0.810000,0.1801,0.9633,0.0266,0.980
0.811000,0.1762,0.9658,0.0247,0.982
0.813000,0.1759,0.9655,0.0249,0.982
0.815000,0.1752,0.9655,0.0264,0.982
0.817000,0.1744,0.9665,0.0298,0.983
0.819000,0.1747,0.9670,0.0327,0.983
0.825000,0.1747,0.9665,0.0396,0.983
0.825000,0.1759,0.9641,0.0432,0.981
0.826000,0.1766,0.9621,0.0457,0.979
0.827000,0.1762,0.9614,0.0447,0.978
0.829000,0.1744,0.9636,0.0410,0.980
0.831000,0.1737,0.9633,0.0413,0.980
0.833000,0.1727,0.9631,0.0418,0.979
0.835000,0.1705,0.9655,0.0447,0.981
0.840000,0.1647,0.9689,0.0450,0.984
0.841000,0.1627,0.9731,0.0486,0.988
0.841000,0.1603,0.9741,0.0489,0.988
0.843000,0.1586,0.9714,0.0459,0.985
0.845000,0.1559,0.9721,0.0440,0.986
0.847000,0.1544,0.9731,0.0437,0.986
0.849000,0.1495,0.9760,0.0479,0.989
0.851000,0.1473,0.9758,0.0516,0.988
0.854000,0.1483,0.9755,0.0545,0.988
0.857000,0.1459,0.9768,0.0552,0.989
0.857000,0.1446,0.9753,0.0537,0.987
0.860000,0.1485,0.9714,0.0501,0.984
0.861000,0.1520,0.9699,0.0410,0.983
0.863000,0.1600,0.9709,0.0347,0.985
0.865000,0.1681,0.9702,0.0486,0.986
0.867000,0.1727,0.9724,0.0559,0.989
0.869000,0.1832,0.9719,0.0635,0.991
0.873000,0.1815,0.9680,0.0564,0.986
0.874000,0.1781,0.9646,0.0489,0.982
0.875000,0.1759,0.9650,0.0308,0.981
0.877000,0.1742,0.9643,0.0237,0.980
0.879000,0.1730,0.9658,0.0264,0.981
0.881000,0.1727,0.9670,0.0288,0.983
0.883000,0.1737,0.9689,0.0337,0.985
0.885000,0.1722,0.9711,0.0381,0.987
0.894000,0.1744,0.9724,0.0410,0.989
0.895000,0.1776,0.9702,0.0459,0.987
0.895000,0.1762,0.9655,0.0457,0.983
0.896000,0.1737,0.9653,0.0474,0.982
0.896000,0.1718,0.9663,0.0450,0.982
0.897000,0.1652,0.9665,0.0413,0.981
0.899000,0.1578,0.9660,0.0349,0.979
0.901000,0.1559,0.9665,0.0320,0.980
0.903000,0.1547,0.9658,0.0379,0.979
0.911000,0.1603,0.9641,0.0516,0.979
0.911000,0.1649,0.9636,0.0552,0.979
0.912000,0.1725,0.9633,0.0633,0.981
0.912000,0.1796,0.9584,0.0608,0.977
0.913000,0.1771,0.9553,0.0545,0.973
0.915000,0.1625,0.9555,0.0452,0.970
0.917000,0.1520,0.9592,0.0366,0.972
0.919000,0.1981,0.9602,0.0552,0.982
0.924000,0.2233,0.9560,0.0674,0.984
0.925000,0.2472,0.9416,0.0779,0.977
0.925000,0.2389,0.9389,0.0660,0.971
0.927000,0.2062,0.9499,0.0420,0.973
0.929000,0.1881,0.9543,0.0332,0.973
0.931000,0.1586,0.9658,0.0217,0.979
0.933000,0.1441,0.9746,0.0178,0.985
0.935000,0.1439,0.9760,0.0213,0.987
0.941000,0.1566,0.9741,0.0313,0.987
0.941000,0.1718,0.9719,0.0369,0.988
0.942000,0.1791,0.9682,0.0374,0.985
0.943000,0.1884,0.9658,0.0415,0.985
0.945000,0.1957,0.9641,0.0398,0.985
0.947000,0.1976,0.9650,0.0322,0.986
0.949000,0.1942,0.9655,0.0288,0.985
0.951000,0.1835,0.9672,0.0296,0.985
0.953000,0.1715,0.9724,0.0320,0.988
0.956000,0.1654,0.9758,0.0340,0.990
0.957000,0.1564,0.9792,0.0418,0.992
0.959000,0.1529,0.9770,0.0430,0.990
0.961000,0.1537,0.9746,0.0388,0.987
0.964000,0.1539,0.9746,0.0371,0.987
0.965000,0.1512,0.9716,0.0410,0.984
0.967000,0.1503,0.9702,0.0472,0.983
0.969000,0.1505,0.9709,0.0506,0.984
0.973000,0.1490,0.9680,0.0567,0.981
0.974000,0.1500,0.9677,0.0633,0.981
0.975000,0.1515,0.9689,0.0633,0.983
0.977000,0.1544,0.9721,0.0577,0.986
0.980000,0.1595,0.9687,0.0503,0.983
0.981000,0.1639,0.9677,0.0440,0.982
0.983000,0.1647,0.9689,0.0432,0.984
0.985000,0.1603,0.9694,0.0408,0.983
0.993000,0.1588,0.9692,0.0447,0.983
0.993000,0.1590,0.9707,0.0462,0.985
0.994000,0.1612,0.9746,0.0472,0.989
0.994000,0.1627,0.9736,0.0462,0.988
0.996000,0.1642,0.9724,0.0447,0.987
0.998000,0.1647,0.9711,0.0393,0.986
0.999000,0.1656,0.9716,0.0296,0.986
1.001000,0.1674,0.9702,0.0269,0.985
1.003000,0.1666,0.9682,0.0266,0.983
1.007000,0.1649,0.9670,0.0283,0.981
1.008000,0.1666,0.9641,0.0310,0.979
1.009000,0.1676,0.9631,0.0364,0.978
1.011000,0.1693,0.9636,0.0486,0.980
1.013000,0.1710,0.9616,0.0559,0.978
1.015000,0.1686,0.9628,0.0584,0.979
1.017000,0.1676,0.9633,0.0591,0.980
1.019000,0.1656,0.9672,0.0594,0.983
1.024000,0.1625,0.9675,0.0567,0.983
1.025000,0.1605,0.9692,0.0530,0.984
1.025000,0.1578,0.9721,0.0447,0.986
1.027000,0.1566,0.9741,0.0408,0.987
1.029000,0.1581,0.9724,0.0398,0.986
1.031000,0.1642,0.9714,0.0401,0.986
1.033000,0.1688,0.9699,0.0435,0.985
1.035000,0.1720,0.9689,0.0450,0.985
1.037000,0.1730,0.9685,0.0452,0.985
1.041000,0.1762,0.9667,0.0432,0.984
1.042000,0.1762,0.9675,0.0430,0.984
1.044000,0.1737,0.9704,0.0408,0.987
1.045000,0.1727,0.9709,0.0393,0.987
1.047000,0.1722,0.9687,0.0371,0.985
1.049000,0.1696,0.9699,0.0364,0.985
1.051000,0.1683,0.9699,0.0374,0.985
1.053000,0.1661,0.9675,0.0484,0.983
1.057000,0.1656,0.9677,0.0628,0.984
1.058000,0.1669,0.9677,0.0660,0.984
1.059000,0.1715,0.9699,0.0655,0.987
1.061000,0.1737,0.9638,0.0518,0.981
1.063000,0.1747,0.9599,0.0420,0.977
1.066000,0.1771,0.9599,0.0379,0.977
1.067000,0.1766,0.9609,0.0315,0.977
1.069000,0.1757,0.9606,0.0301,0.977
1.074000,0.1742,0.9614,0.0318,0.978
1.075000,0.1730,0.9626,0.0396,0.979
1.076000,0.1742,0.9660,0.0428,0.983
1.078000,0.1730,0.9675,0.0420,0.984
1.082000,0.1722,0.9655,0.0369,0.981
1.083000,0.1725,0.9653,0.0352,0.981
1.083000,0.1705,0.9670,0.0332,0.982
1.087000,0.1688,0.9687,0.0359,0.984
1.090000,0.1654,0.9685,0.0447,0.983
1.091000,0.1634,0.9680,0.0454,0.983
1.091000,0.1634,0.9680,0.0503,0.983
1.093000,0.1617,0.9685,0.0586,0.984
1.095000,0.1644,0.9702,0.0638,0.986
1.097000,0.1705,0.9682,0.0687,0.986
1.099000,0.1774,0.9667,0.0665,0.985
1.101000,0.1803,0.9675,0.0645,0.986
1.103000,0.1823,0.9682,0.0574,0.987
1.109000,0.1791,0.9672,0.0577,0.985
1.110000,0.1674,0.9685,0.0564,0.984
1.110000,0.1559,0.9702,0.0540,0.984
1.111000,0.1529,0.9711,0.0486,0.984
1.113000,0.1534,0.9729,0.0362,0.986
1.115000,0.1576,0.9726,0.0276,0.986
1.117000,0.1669,0.9711,0.0293,0.986
1.119000,0.1703,0.9707,0.0303,0.986
1.126000,0.1752,0.9699,0.0340,0.986
1.126000,0.1788,0.9682,0.0349,0.985
1.127000,0.1803,0.9685,0.0352,0.986
1.127000,0.1798,0.9665,0.0369,0.984
1.129000,0.1771,0.9650,0.0362,0.982
1.131000,0.1752,0.9653,0.0369,0.982
1.133000,0.1740,0.9655,0.0406,0.982
1.135000,0.1725,0.9653,0.0454,0.982
1.141000,0.1691,0.9660,0.0503,0.982
1.141000,0.1666,0.9648,0.0518,0.980
1.142000,0.1639,0.9646,0.0525,0.980
1.143000,0.1666,0.9653,0.0523,0.981
1.145000,0.1678,0.9646,0.0535,0.981
1.147000,0.1696,0.9638,0.0523,0.980
1.149000,0.1732,0.9626,0.0498,0.979
1.151000,0.1776,0.9609,0.0506,0.978
1.153000,0.1805,0.9594,0.0491,0.977
1.157000,0.1879,0.9580,0.0440,0.977
1.158000,0.1896,0.9577,0.0447,0.977
